row_id,speaker_id,sentence_id,repetition_index,token_index,phoneme_label,wav_path,onset,offset,start_frame,stop_frame
11365,KV,FRcorp36,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp36.wav,0.85,0.95,42,48
11366,KV,FRcorp36,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp36.wav,0.95,1.1231,47,57
11367,KV,FRcorp36,1,4,ʒ̥,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp36.wav,1.1231,1.21,56,61
11368,KV,FRcorp36,1,5,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp36.wav,1.21,1.27,60,64
11369,KV,FRcorp36,1,6,k,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp36.wav,1.27,1.33,63,67
11370,KV,FRcorp36,1,7,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp36.wav,1.33,1.4,66,70
11371,KV,FRcorp36,1,8,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp36.wav,1.4,1.44,70,72
11372,KV,FRcorp36,1,9,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp36.wav,1.44,1.51,72,76
11373,KV,FRcorp36,1,10,p,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp36.wav,1.51,1.61,75,81
11374,KV,FRcorp36,1,11,o,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp36.wav,1.61,1.71,80,86
11375,KV,FRcorp36,1,12,z,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp36.wav,1.71,1.79,85,90
11376,KV,FRcorp36,1,13,e,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp36.wav,1.79,1.89,89,95
11377,KV,FRcorp36,1,14,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp36.wav,1.89,1.96,94,98
11378,KV,FRcorp36,1,15,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp36.wav,1.96,2.04,98,102
11379,KV,FRcorp36,1,16,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp36.wav,2.04,2.1,102,105
11380,KV,FRcorp36,1,17,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp36.wav,2.1,2.15701,105,108
11381,KV,FRcorp36,1,18,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp36.wav,2.15701,2.34,107,117
11382,KV,FRcorp36,1,19,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp36.wav,2.34,2.43,116,122
11383,KV,FRcorp36,1,20,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp36.wav,2.43,2.57484,121,129
11384,KV,FRcorp37,1,2,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,0.68,0.79,34,40
11385,KV,FRcorp37,1,3,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,0.79,0.94,39,47
11386,KV,FRcorp37,1,4,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,0.94,1.02,46,51
11387,KV,FRcorp37,1,5,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,1.02,1.22,51,61
11388,KV,FRcorp37,1,7,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,1.31,1.56,65,78
11389,KV,FRcorp37,1,8,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,1.56,1.69,78,85
11390,KV,FRcorp37,1,9,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,1.69,1.76,84,88
11391,KV,FRcorp37,1,10,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,1.76,1.92,88,96
11392,KV,FRcorp37,1,11,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,1.92,2.04,96,102
11393,KV,FRcorp37,1,12,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,2.04,2.25,102,113
11394,KV,FRcorp37,1,14,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,2.5,2.62,125,131
11395,KV,FRcorp37,1,15,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,2.62,2.74,131,137
11396,KV,FRcorp37,1,16,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,2.74,2.86,137,143
11397,KV,FRcorp37,1,18,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,3.09,3.21,154,161
11398,KV,FRcorp37,1,19,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,3.21,3.32,160,166
11399,KV,FRcorp37,1,20,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,3.32,3.44,166,172
11400,KV,FRcorp37,1,21,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,3.44,3.51,172,176
11401,KV,FRcorp37,1,22,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,3.51,3.71,175,186
11402,KV,FRcorp37,1,23,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,3.71,3.81,185,191
11403,KV,FRcorp37,1,24,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,3.81,3.89,190,195
11404,KV,FRcorp37,1,25,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,3.89,3.95,194,198
11405,KV,FRcorp37,1,26,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,3.95,4.04,197,202
11406,KV,FRcorp37,1,27,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,4.04,4.23,202,212
11407,KV,FRcorp37,1,29,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,4.28,4.37,214,219
11408,KV,FRcorp37,1,30,ɛ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,4.37,4.47,218,224
11409,KV,FRcorp37,1,31,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,4.47,4.62,223,231
11410,KV,FRcorp37,1,32,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp37.wav,4.62,4.74,231,237
11411,KV,FRcorp38,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp38.wav,0.99,1.08,49,54
11412,KV,FRcorp38,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp38.wav,1.08,1.23,54,62
11413,KV,FRcorp38,1,4,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp38.wav,1.23,1.37,61,69
11414,KV,FRcorp38,1,5,e,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp38.wav,1.37,1.46,68,73
11415,KV,FRcorp38,1,6,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp38.wav,1.46,1.54,73,77
11416,KV,FRcorp38,1,7,j,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp38.wav,1.54,1.64,77,82
11417,KV,FRcorp38,1,8,ø,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp38.wav,1.64,1.8,82,90
11418,KV,FRcorp38,1,10,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp38.wav,1.83,1.86,91,93
11419,KV,FRcorp38,1,11,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp38.wav,1.86,1.94,93,97
11420,KV,FRcorp38,1,12,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp38.wav,1.94,2.0,97,100
11421,KV,FRcorp38,1,13,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp38.wav,2.0,2.07,100,104
11422,KV,FRcorp38,1,14,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp38.wav,2.07,2.27,103,114
11423,KV,FRcorp38,1,15,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp38.wav,2.27,2.33,113,117
11424,KV,FRcorp38,1,16,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp38.wav,2.33,2.46,116,123
11425,KV,FRcorp39,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp39.wav,0.68,0.78,34,39
11426,KV,FRcorp39,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp39.wav,0.78,0.93,39,47
11427,KV,FRcorp39,1,4,p,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp39.wav,0.93,1.07484,46,54
11428,KV,FRcorp39,1,5,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp39.wav,1.07484,1.26047,53,64
11429,KV,FRcorp39,1,6,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp39.wav,1.26047,1.44,63,72
11430,KV,FRcorp39,1,7,ø,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp39.wav,1.44,1.52,72,76
11431,KV,FRcorp39,1,8,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp39.wav,1.52,1.61,76,81
11432,KV,FRcorp39,1,9,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp39.wav,1.61,1.69,80,85
11433,KV,FRcorp39,1,10,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp39.wav,1.69,1.74,84,87
11434,KV,FRcorp39,1,11,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp39.wav,1.74,1.8,87,90
11435,KV,FRcorp39,1,12,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp39.wav,1.8,1.98,90,99
11436,KV,FRcorp39,1,13,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp39.wav,1.98,2.06,99,103
11437,KV,FRcorp39,1,14,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp39.wav,2.06,2.16,103,108
11438,KV,FRcorp40,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp40.wav,0.6,0.73,30,37
11439,KV,FRcorp40,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp40.wav,0.73,0.93725,36,47
11440,KV,FRcorp40,1,4,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp40.wav,0.93725,1.02,46,51
11441,KV,FRcorp40,1,5,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp40.wav,1.02,1.12269,51,57
11442,KV,FRcorp40,1,6,ʃ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp40.wav,1.12269,1.28704,56,65
11443,KV,FRcorp40,1,7,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp40.wav,1.28704,1.38,64,69
11444,KV,FRcorp40,1,8,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp40.wav,1.38,1.44,69,72
11445,KV,FRcorp40,1,9,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp40.wav,1.44,1.49,72,75
11446,KV,FRcorp40,1,10,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp40.wav,1.49,1.57,74,79
11447,KV,FRcorp40,1,11,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp40.wav,1.57,1.78,78,89
11448,KV,FRcorp40,1,12,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp40.wav,1.78,1.86,89,93
11449,KV,FRcorp40,1,13,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp40.wav,1.86,1.99,93,100
11450,KV,FRcorp41,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp41.wav,1.13,1.22,56,61
11451,KV,FRcorp41,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp41.wav,1.22,1.43,61,72
11452,KV,FRcorp41,1,4,k,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp41.wav,1.43,1.53,71,77
11453,KV,FRcorp41,1,5,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp41.wav,1.53,1.66,76,83
11454,KV,FRcorp41,1,6,ʃ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp41.wav,1.66,1.77622,83,89
11455,KV,FRcorp41,1,7,ʃ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp41.wav,1.77622,1.88,88,94
11456,KV,FRcorp41,1,8,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp41.wav,1.88,2.0,93,100
11457,KV,FRcorp41,1,9,k,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp41.wav,2.0,2.09331,100,105
11458,KV,FRcorp41,1,11,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp41.wav,2.14,2.18,107,109
11459,KV,FRcorp41,1,12,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp41.wav,2.18,2.25,109,113
11460,KV,FRcorp41,1,13,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp41.wav,2.25,2.32,112,116
11461,KV,FRcorp41,1,14,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp41.wav,2.32,2.38,115,119
11462,KV,FRcorp41,1,15,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp41.wav,2.38,2.58,118,129
11463,KV,FRcorp41,1,16,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp41.wav,2.58,2.64,129,132
11464,KV,FRcorp41,1,17,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp41.wav,2.64,2.77,132,139
11465,KV,FRcorp42,1,2,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,0.83,0.95,41,48
11466,KV,FRcorp42,1,3,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,0.95,1.07,47,54
11467,KV,FRcorp42,1,4,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,1.07,1.16,53,58
11468,KV,FRcorp42,1,5,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,1.16,1.37,57,69
11469,KV,FRcorp42,1,6,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,1.37,1.53,68,77
11470,KV,FRcorp42,1,7,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,1.53,1.61,76,81
11471,KV,FRcorp42,1,8,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,1.61,1.7,80,85
11472,KV,FRcorp42,1,9,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,1.7,1.84,85,92
11473,KV,FRcorp42,1,10,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,1.84,1.96,92,98
11474,KV,FRcorp42,1,11,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,1.96,2.15,98,108
11475,KV,FRcorp42,1,13,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,2.2,2.31,110,116
11476,KV,FRcorp42,1,14,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,2.31,2.43,115,122
11477,KV,FRcorp42,1,15,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,2.43,2.57,121,129
11478,KV,FRcorp42,1,17,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,2.78,2.94,139,147
11479,KV,FRcorp42,1,18,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,2.94,3.11,147,156
11480,KV,FRcorp42,1,19,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,3.11,3.21,155,161
11481,KV,FRcorp42,1,20,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,3.21,3.51,160,176
11482,KV,FRcorp42,1,21,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,3.51,3.68,175,184
11483,KV,FRcorp42,1,22,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,3.68,3.73,184,187
11484,KV,FRcorp42,1,23,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,3.73,3.8,186,190
11485,KV,FRcorp42,1,24,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,3.8,3.89,190,195
11486,KV,FRcorp42,1,25,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,3.89,3.98,194,199
11487,KV,FRcorp42,1,26,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,3.98,4.16,199,208
11488,KV,FRcorp42,1,28,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,4.23,4.31,211,216
11489,KV,FRcorp42,1,29,ɛ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,4.31,4.42,215,221
11490,KV,FRcorp42,1,30,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,4.42,4.58,221,229
11491,KV,FRcorp42,1,31,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp42.wav,4.58,4.7,229,235
11492,KV,FRcorp43,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp43.wav,0.64,0.76,32,38
11493,KV,FRcorp43,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp43.wav,0.76,0.943,38,48
11494,KV,FRcorp43,1,4,j,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp43.wav,0.943,1.07,47,54
11495,KV,FRcorp43,1,5,ɛ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp43.wav,1.07,1.18,53,59
11496,KV,FRcorp43,1,6,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp43.wav,1.18,1.32,58,66
11497,KV,FRcorp43,1,8,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp43.wav,1.38,1.42,69,71
11498,KV,FRcorp43,1,9,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp43.wav,1.42,1.49,71,75
11499,KV,FRcorp43,1,10,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp43.wav,1.49,1.57,74,79
11500,KV,FRcorp43,1,11,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp43.wav,1.57,1.64,78,82
11501,KV,FRcorp43,1,12,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp43.wav,1.64,1.85,82,93
11502,KV,FRcorp43,1,13,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp43.wav,1.85,1.94,92,97
11503,KV,FRcorp43,1,14,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp43.wav,1.94,2.07,97,104
11504,KV,FRcorp44,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp44.wav,0.56857,0.69,28,35
11505,KV,FRcorp44,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp44.wav,0.69,0.85,34,43
11506,KV,FRcorp44,1,4,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp44.wav,0.85,1.05,42,53
11507,KV,FRcorp44,1,5,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp44.wav,1.05,1.16,52,58
11508,KV,FRcorp44,1,6,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp44.wav,1.16,1.23443,57,62
11509,KV,FRcorp44,1,8,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp44.wav,1.3,1.34,65,67
11510,KV,FRcorp44,1,9,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp44.wav,1.34,1.41,67,71
11511,KV,FRcorp44,1,10,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp44.wav,1.41,1.47,70,74
11512,KV,FRcorp44,1,11,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp44.wav,1.47,1.54,73,77
11513,KV,FRcorp44,1,12,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp44.wav,1.54,1.75,77,88
11514,KV,FRcorp44,1,13,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp44.wav,1.75,1.82,87,91
11515,KV,FRcorp44,1,14,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp44.wav,1.82,1.99238,91,100
11516,KV,FRcorp45,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp45.wav,0.63,0.73,31,37
11517,KV,FRcorp45,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp45.wav,0.73,0.84,36,42
11518,KV,FRcorp45,1,4,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp45.wav,0.84,0.92031,42,47
11519,KV,FRcorp45,1,5,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp45.wav,0.92031,1.02,46,51
11520,KV,FRcorp45,1,6,v,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp45.wav,1.02,1.1,51,55
11521,KV,FRcorp45,1,7,ɑ̃,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp45.wav,1.1,1.23862,55,62
11522,KV,FRcorp45,1,8,ŋ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/KV/kv_rus_list1_FRcorp45.wav,1.23862,1.34902,61,68
